Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
134;   ;2020;;Projeto de Lei;;Júlio Obama Jr.;;Dispõe sobre concessão de Título Cidadão Honorífico. (Romeu Zema Neto.);;Arquivada
;;;;;;;;;;
133;   ;2020;;Projeto de Lei;;Rodrigo Mattos;;Dispõe sobre Título de Cidadão Honorário de Juiz de Fora ao Sr. Leonardo Mendes do Valle Gomes.;;Transformado em Norma Jurídica
;;;;;;;;;;
132;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;“Revoga dispositivo da lei municipal 13.012 de 22 de julho de 2014.”;;Arquivada
;;;;;;;;;;
131;   ;2020;;Projeto de Lei;;Júlio Obama Jr.;;Dispõe sobre concessão de Título Cidadão Honorífico. (Igor Tarciano Timo.);;Transformado em Norma Jurídica
;;;;;;;;;;
130;   ;2020;;Projeto de Lei;;Juraci Scheffer;;Autoriza a adoção, pelo município de Juiz de Fora, do método de trabalho home office ou teletrabalho por circunstâncias alheias que impeçam o acesso e o uso do espaço público local do serviço público e diante de estado de calamidade pública ou necessidade de isolamento social por causa de epidemia ou pandemia viral ou bacteriana que afete a saúde pública e a vida humana;;Transformado em Norma Jurídica
;;;;;;;;;;
129;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Altera o inciso VII do § 1º, artigo 31, da lei 6.908/1986, que dispõe sobre o parcelamento do solo no município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
128;   ;2020;;Projeto de Lei;;Pardal;;Altera o artigo 17 da Lei Municipal nº 10.862, de 22 de dezembro de 2004, com suas alterações posteriores, que Dispõe sobre o Imposto sobre Transmissão de Bens Imóveis Inter Vivos e dá outras providências.;;Arquivada
;;;;;;;;;;
127;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre a denominação de próprio municipal (Unidade Básica de Saúde Papa João Paulo I);;Transformado em Norma Jurídica
;;;;;;;;;;
126;   ;2020;;Projeto de Lei;;Wanderson Castelar;;“Dispõe sobre denominação de próprios municipais.” (Centro de Referência Especializado de Assistência Social Elpídio de Souza Soares);;Transformado em Norma Jurídica
;;;;;;;;;;
125;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre a denominação de próprio municipal. (QUADRA POLIESPORTIVA JOACYR SOARES DE LIMA - EURICO);;Transformado em Norma Jurídica
;;;;;;;;;;
124;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre a denominações de Unidades Básicas de Saúde. (UNIDADE BÁSICA DE SAÚDE DOM CLÓVIS FRAINER);;Transformado em Norma Jurídica
;;;;;;;;;;
123;   ;2020;;Projeto de Lei;;Wanderson Castelar;;“Dispõe sobre denominação de próprios municipais e dá outras providências.” (SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS PROFESSORA ANNA MARIA TEIXEIRA PASSOS);;Transformado em Norma Jurídica
;;;;;;;;;;
122;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre a denominação de próprios municipais. (Centro de Referência Especializado de Assistência Social Rosemeire de Almeida Andrade);;Transformado em Norma Jurídica
;;;;;;;;;;
121;   ;2020;;Projeto de Lei;;Wanderson Castelar;;“Dispõe sobre denominação de Unidade Básica de Saúde. (Unidade Básica de Saúde Almerinda da Silva Hora);;Transformado em Norma Jurídica
;;;;;;;;;;
120;   ;2020;;Projeto de Lei;;Wanderson Castelar;;“Dispõe sobre denominação de Unidade Básica de Saúde.” (UNIDADE BÁSICA DE SAÚDE JOSÉ LUIZ ROCHA DE AGUIAR);;Transformado em Norma Jurídica
;;;;;;;;;;
119;   ;2020;;Projeto de Lei;;Wanderson Castelar;;“Dispõe sobre denominação de Próprios Municipais.” (DEPARTAMENTO DE CLÍNICAS ESPECIALIZADAS PROF. DR. CELSO DE CASTRO MATIAS NETO);;Transformado em Norma Jurídica
;;;;;;;;;;
118;   ;2020;;Projeto de Lei;;Juraci Scheffer;;Declara de utilidade pública municipal a entidade INSTITUTO DE PROTEÇÃO AMBIENTAL NACIONAL;;Transformado em Norma Jurídica
;;;;;;;;;;
117;   ;2020;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre denominação de Logradouro Público. (Waltencir Pereira Senra);;Transformado em Norma Jurídica
;;;;;;;;;;
116;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;“Altera o art. 1º da Lei Municipal 13.628 de 26 de dezembro de 2017.”;;Transformado em Norma Jurídica
;;;;;;;;;;
115;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público (Rua Maria Aparecida de Oliveira Cardoso);;Transformado em Norma Jurídica
;;;;;;;;;;
114;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público Rua José Talma, bairro Santa Amélia;;Transformado em Norma Jurídica
;;;;;;;;;;
113;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público Rua Coronel Gilberto Ciribelli, bairro Santa Amélia;;Transformado em Norma Jurídica
;;;;;;;;;;
112;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público Rua Sargento Waldir Candido Machado, bairro Santa Amélia;;Transformado em Norma Jurídica
;;;;;;;;;;
111;   ;2020;;Projeto de Lei;;Vagner de Oliveira;;"Dispõe sobre denominação de logradouros públicos (Rua das Espirradeiras; Rua das Quaresmeiras; Rua dos Hibiscos; Rua Flamboyant Mirim; Rua Ipê Mirim; Rua Jacarandá Mimoso; Rua Jasmim Manga; Rua do Jequitibá; Rua Murta; Rua Pata de Vaca e Rua Urucum)";;Transformado em Norma Jurídica
;;;;;;;;;;
110;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público Rua Carmélia Mesquita Gomes, bairro Santa Amélia (Rua Carmélia Mesquita Gomes);;Transformado em Norma Jurídica
;;;;;;;;;;
109;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público Rua Maria das Dores Batista (Rua Maria das Dores Batista);;Transformado em Norma Jurídica
;;;;;;;;;;
108;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público Rua Irene Tavares Pires, bairro São Geraldo (Rua Irene Tavares Pires);;Transformado em Norma Jurídica
;;;;;;;;;;
107;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público Rua Soldado José Pereira Neto, bairro São Geraldo (Rua Soldado José Pereira Neto);;Transformado em Norma Jurídica
;;;;;;;;;;
106;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a denominação de logradouro público Rua Ana Maria Neves Lima, bairro São Geraldo (Rua Ana Maria Neves Lima);;Transformado em Norma Jurídica
;;;;;;;;;;
105;   ;2020;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre denominação de Logradouro Público. (Rua João Carlos Pires);;Transformado em Norma Jurídica
;;;;;;;;;;
104;   ;2020;;Projeto de Lei;;Rodrigo Mattos;;Institui o Programa Bicicleta Juiz de Fora (PBJF) no Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
103;   ;2020;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre o reconhecimento dos Centros de Atenção Psicossociais – Modalidade III (CAPS III), como serviços com ações similares aos trabalhos dos serviços médico-hospitalares de Urgência e Emergência no Município de Juiz de Fora, e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
102;   ;2020;;Projeto de Lei;;Juraci Scheffer;;;;Transformado em Norma Jurídica
;;;;;;;;;;
101;   ;2020;;Projeto de Lei;;Wanderson Castelar;;“Dispõe sobre denominação de Próprios Municipais.” (Unidade de Pronto Atendimento Agnaldo do Nascimento Emidio e Unidade de Pronto Atendimento Juliana dos Santos Teixeira);;Transformado em Norma Jurídica
;;;;;;;;;;
100;   ;2020;;Projeto de Lei;;Wanderson Castelar;;“Dispõe sobre denominação de Próprio Municipal.” (Biblioteca Almerinda da Silva Hora);;Arquivada
;;;;;;;;;;
99;   ;2020;;Projeto de Lei;;Dr. Antônio Aguiar;;Que determina como permanente o caráter do laudo que diagnostique o Transtorno do Espectro Autista - TEA e Síndrome de Down no Município de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
98;   ;2020;;Projeto de Lei;;Zé Márcio;;Dispõe sobre o acesso de animais aos abrigos emergenciais, casas de passagem, albergues e centros de serviços destinados ao atendimento das pessoas em situação de rua;;Em Tramitação
;;;;;;;;;;
97;   ;2020;;Projeto de Lei;;Marlon Siqueira;;Institui o projeto “Clube da Caminhada” no âmbito do Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
96;   ;2020;;Projeto de Lei;;Dr. Fiorilo;;Institui no Município de Juiz de Fora o “Dia Municipal de conscientização contra a intolerância religiosa” e dá outras providências.;;Arquivada
;;;;;;;;;;
95;   ;2020;;Projeto de Lei;;Juraci Scheffer;;Acrescentam dispositivos na Lei n. 14.067, de 28 de julho de 2020.;;Transformado em Norma Jurídica
;;;;;;;;;;
94;   ;2020;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre a transformação dos Centros de Atenção Psicossociais – Modalidade III (CAPS III) em Núcleos da Urgência e Emergência no Município de Juiz de Fora, e dá outras providências.;;Arquivada
;;;;;;;;;;
93;   ;2020;;Projeto de Lei;;Pardal;;Dispõe sobre a denominação de logradouro público. (Travessa Elvira Segantini);;Transformado em Norma Jurídica
;;;;;;;;;;
92;   ;2020;;Projeto de Lei;;Vagner de Oliveira;;Declara de Utilidade Pública Municipal a entidade que menciona.;;Transformado em Norma Jurídica
;;;;;;;;;;
91;   ;2020;;Projeto de Lei;;Sargento Mello Casal, Dr. Adriano Miranda, Cido Reis, Vagner de Oliveira, Dr. Fiorilo, Zé Márcio, João Coteca, Juraci Scheffer, Júlio Obama Jr.;;Dispõe sobre a publicidade das reuniões do Comitê de Prevenção e Enfrentamento ao Coronavírus (COVID-19);;Transformado em Norma Jurídica
;;;;;;;;;;
90;   ;2020;;Projeto de Lei;;Dr. Antônio Aguiar;;Institui o Programa “Mais D” de Combate a Hipovitaminose D no Município de Juiz de Fora e dá outras providências.;;Arquivada
;;;;;;;;;;
89;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre os requisitos para exercício de atividades inerentes aos tecnólogos, técnicos e auxiliares em radiologia no município de Juiz de Fora, e dá outras providências.;;Arquivada
;;;;;;;;;;
88;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Inclui o parágrafo único no artigo 2º da lei 7.035/1987, que cria o Fundo Municipal de Transportes, e dá outras providências.;;Arquivada
;;;;;;;;;;
87;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre a denominacão de próprio municipal. (Centro de Referência Especializado de Assistência Social Jandira Antônia da Silveira);;Transformado em Norma Jurídica
;;;;;;;;;;
86;   ;2020;;Projeto de Lei;;Júlio Obama Jr.;;Dispõe sobre a proibição de empresas e prestadores de serviços exigirem o pagamento de documentos exclusivamente nas dependências de seus estabelecimentos.;;Arquivada
;;;;;;;;;;
85;   ;2020;;Projeto de Lei;;Júlio Obama Jr.;;Dispõe sobre a criação do programa de preservação, revitalização, tombamento, adoção e desapropriação dos campos de futebol de várzea no município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
84;   ;2020;;Projeto de Lei;;Júlio Obama Jr.;;Inclui o parágrafo único no art. 2º da lei 7.035/1987 que cria o Fundo Municipal de Transportes-FMT.;;Arquivada
;;;;;;;;;;
83;   ;2020;;Projeto de Lei;;Dr. Adriano Miranda, Ana Rossignoli, Dr. Antônio Aguiar, Sargento Mello Casal, Vagner de Oliveira, João Coteca, Kennedy Ribeiro, Júlio Obama Jr.;;Declara como essenciais os serviços prestados por academias de ginásticas e similares e dá outras providências .;;Transformado em Norma Jurídica
;;;;;;;;;;
82;   ;2020;;Projeto de Lei;;Dr. Antônio Aguiar;;Dispõe sobre vacinação contra o coronavírus as pessoas com Síndrome de Down, Autismo e Deficiência Intelectual no Município de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
81;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre denominação de próprio municipal (Quadra Poliesportiva Marcus Vinicius Valle Johany Mello);;Transformado em Norma Jurídica
;;;;;;;;;;
80;   ;2020;;Projeto de Lei;;Wanderson Castelar;;Dispõe sobre denominação de próprio municipal. (Pista de Skate Josimar Aparecido Andrade Silva);;Transformado em Norma Jurídica
;;;;;;;;;;
79;   ;2020;;Projeto de Lei;;Juraci Scheffer;;Autoriza a criação de uma Central de Controle de Luminário Público Informatizado por meio de software no Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
78;   ;2020;;Projeto de Lei;;Ana Rossignoli;;Dispõe sobre a concessão de Título Honorífico (Dra. Jaqueline Borges);;Transformado em Norma Jurídica
;;;;;;;;;;
77;   ;2020;;Projeto de Lei;;Wagner do Sindicato;;Dispõe sobre a publicidade do Cronograma de Ações dos serviços de zeladoria exercidos por empresas públicas municipais, Secretarias e ou demais executores de serviços públicos no âmbito do município de Juiz de Fora.;;Arquivada
;;;;;;;;;;
76;   ;2020;;Projeto de Lei;;Júlio Obama Jr.;;Dispõe sobre autorização de eventos públicos na modalidade drive in (cinema, shows, apresentações teatrais, musicais e eventos religiosos) durante o estado de calamidade pública reconhecido pelo decreto municipal n.º 13.920, de 07 de abril de 2020, causado pelo Covid-19.;;Arquivada
;;;;;;;;;;
75;   ;2020;;Projeto de Lei;;Ana Rossignoli;;Suspende o prazo de validade de Concurso Público homologado e em prorrogação durante o período de vigência do Estado de calamidade Pública estabelecido pelo Município de Juiz de Fora em decorrência da pandemia do coronavírus (COVID-19);;Arquivada
;;;;;;;;;;
74;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Dispõe sobre a concessão de título honorífico. (Elvino Paiva de Oliveira);;Transformado em Norma Jurídica
;;;;;;;;;;
73;   ;2020;;Projeto de Lei;;Zé Márcio;;Dispõe sobre a transparência nos serviços de manutenção de iluminação pública no Município de Juiz de Fora.;;Transformado em Norma Jurídica
;;;;;;;;;;
72;   ;2020;;Projeto de Lei;;Dr. Antônio Aguiar;;Determina sobre o recebimento remota de receitas médicas pelas farmácias e drogarias no Município de Juiz de Fora em caráter emergencial enquanto perdurar a epidemia do Covid-19 e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
71;   ;2020;;Projeto de Lei;;Zé Márcio;;Dispõe sobre denominação de logradouro público. (Viaduto Arquiteto Helio Fádel Araújo);;Transformado em Norma Jurídica
;;;;;;;;;;
70;   ;2020;;Projeto de Lei;;Ana Rossignoli;;Dispõe sobre perda ou extravio de cartão de ticket de estacionamento nos estabelecimentos comerciais e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
69;   ;2020;;Projeto de Lei;;Ana Rossignoli;;Reconhece as expressões artísticas charge, caricatura, cartum e grafite como manifestações da cultura juizforana.;;Transformado em Norma Jurídica
;;;;;;;;;;
68;   ;2020;;Projeto de Lei;;Ana Rossignoli;;Reconhece a Música Gospel e os Eventos a ela relacionados como Manifestação Cultural, no Município de Juiz de Fora e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
67;   ;2020;;Projeto de Lei;;Dr. Adriano Miranda, Sargento Mello Casal, Vagner de Oliveira, João Coteca, Kennedy Ribeiro, Juraci Scheffer, Júlio Obama Jr.;;Declara como essenciais as atividades prestadas pelos profissionais cabeleireiro, barbeiro, esteticista, manicure, pedicure, depilador, maquiador e similares e dá outras providências.;;Transformado em Norma Jurídica
;;;;;;;;;;
66;   ;2020;;Projeto de Lei;;Sargento Mello Casal;;Autoriza o Poder Executivo utilizar dos recursos financeiros dos Fundos Municipais legalmente constituídos e mantidos pelo poder público municipal em ações de enfrentamento à pandemia do Covid-19.;;Arquivada
;;;;;;;;;;
65;   ;2020;;Projeto de Lei;;Sargento Mello Casal, Zé Márcio;;Dispõe sobre denominação do bairro Recanto da Mata. (Recanto da Mata);;Transformado em Norma Jurídica
;;;;;;;;;;
64;   ;2020;;Projeto de Lei;;Mesa Diretora - Biênio 2019/2020;;Revoga a Lei n° 13.880, de 7 de junho de 2019 e dá outras providências.;;Transformado em Norma Jurídica
